Employee_ID,Name,Age,Gender,Department,Education_Level,Join_Date,Training_Program,Training_Date,Training_Attended,Pre_Training_Score,Post_Training_Score,Manager_Feedback_Score,Peer_Feedback_Score
5f15ee3f-8918-47a7-b620-ab796fc07603,Joshua Cross,,MALE,Sales,PhD,18/07/2024,Leadership,06/06/2026,A,86,0,4,4
b0b55ce7-76b8-41e9-bfe7-66da91a85948,Carol Vazquez,,F,HR,Diploma,05/12/2022,Project Management,23/03/2023,Yes,0,,2,2
b575dd69-0b61-49c4-844a-a5c98e56dda6,Willie Morgan,,MALE,Finance,None,06/07/2023,Python,30/08/2023,Yes,69,89,3,3
ceec79d5-c3fd-4130-88f4-51627a8f5fad,Shannon Jones,50,Female,Finance,Bachelors,11/04/2022,Leadership,14/05/2022,Yes,0,,0,0
822e6328-2792-4c1c-b14e-8d139bd0e94e,Karen Jackson,22,F,HR,PhD,17/06/2023,Python,10/10/2023,No,0,,2,2
e1cf33a4-f621-4132-94ea-371846af357c,Anthony Davis,,M,HR,PhD,05/08/2024,Excel,15/06/2025,P,32,,,
c105ab46-b8ee-4ec6-ab0a-0050235aa8e9,Aaron Thompson,,FEMALE,Finance,PhD,20/08/2024,Cloud Computing,04/12/2025,A,87,0,1,1
20a145c8-8962-41dc-8b67-563a9d7362f2,Sara Perez,,M,HR,Bachelors,31/01/2022,Communication,29/04/2022,Absent,,53,4,4
47054796-16b3-4475-8080-95480f25152b,William Pena,,Male,Marketing,Masters,03/08/2021,Communication,30/10/2023,Yes,0,74,5,5
865fe33c-dc39-4fe1-bfd2-85d7ecaf9eeb,Andrea Dickson,,Male,Support,Bachelors,21/05/2021,Excel,26/11/2022,Present,,44,0,0
323f9bb2-b5e5-462a-9a39-bc3693c84011,Megan Fitzgerald,39,Female,Sales,Diploma,30/04/2023,Leadership,18/11/2025,Absent,0,0,0,0
35362888-a250-42fc-893e-e08020a92097,Destiny Klein,56,Male,Sales,PhD,17/05/2020,Project Management,04/08/2020,Present,,94,,
216dfc70-2196-4bee-9a35-44b538118828,Kathleen Jefferson,,FEMALE,Finance,None,14/07/2021,Excel,02/04/2023,Absent,,0,,
3e63131e-1a6d-42e5-a035-1e44b2092e71,Cory Roach,,FEMALE,Engineering,PhD,07/05/2021,Python,08/03/2022,Present,79,,3,3
55e10b39-6afd-4fed-97f2-0b4080dac46f,Jennifer Foster,54,FEMALE,HR,Diploma,17/05/2021,Project Management,25/07/2023,No,0,0,3,3
0eb4762e-d32b-4c0d-bbff-1829aea3798b,Ricky Hall,57,Female,Support,Diploma,15/04/2020,Leadership,03/06/2020,Absent,,54,5,5
65dbb404-5b19-4207-b5a8-457d74f894e2,Anne Medina,24,Male,HR,None,03/01/2024,Cloud Computing,29/11/2025,Absent,0,0,0,0
05ddf023-af0c-4a3c-922f-862ec4956e6a,Wanda Davis,,Female,Engineering,Masters,22/05/2021,Leadership,30/10/2023,Yes,0,,4,4
dd7d08c9-60cc-4abd-8c6c-fc1c783cb761,Shannon Moore,,Male,Support,PhD,22/11/2020,Leadership,10/10/2021,Yes,0,0,4,4
c90020bf-f1b1-49b6-9e8c-849937d9f94a,David Sanford,22,FEMALE,HR,None,12/10/2024,Excel,30/04/2026,No,,0,2,2
9ebe22d3-111f-4a28-86a1-c19bd238b804,Christopher Bradley,36,F,Engineering,PhD,13/11/2024,Project Management,16/02/2026,Yes,0,,,
7ca2101f-6b77-4be4-9e57-072df05ad4ec,Anthony Sullivan,,FEMALE,Marketing,Bachelors,28/12/2021,Excel,15/07/2022,Absent,,71,0,0
d7684211-6aed-4760-975b-6911f805d526,Jennifer Finley,,Male,Sales,Bachelors,27/05/2023,Excel,05/11/2025,Yes,84,57,,
64dd4384-b34f-41ca-bbde-c3f462171534,Angela Hunt,,F,Sales,None,11/08/2020,Cloud Computing,06/03/2023,Present,73,50,3,3
4d9e4c77-0f79-4b76-9c96-703d5caf5c6a,Peggy Logan,52,F,Sales,None,13/08/2023,Cloud Computing,26/12/2024,Present,39,,2,2
f71eb55d-70e3-4153-8942-f1cda7f16425,William Cohen,,M,HR,None,27/10/2022,Project Management,21/10/2024,No,77,,1,1
6ab584fd-914b-454e-b987-3b7fb79fa51d,Eric Munoz,,MALE,HR,Bachelors,13/11/2021,Project Management,21/03/2024,A,,,4,4
d8b4d672-2125-42fa-b094-f25674202299,Chad Macias,56,F,Support,Masters,08/09/2021,Excel,03/05/2022,Yes,,94,1,1
25987d51-f7f9-4fbc-8ba7-0c7016a54aa0,Richard Wade,,M,Sales,None,06/04/2021,Project Management,30/03/2022,No,69,0,1,1
b20775f2-8e07-47b4-a790-5401f0dac80a,Michael Garcia,,F,Marketing,None,10/03/2023,Leadership,10/11/2023,Absent,0,,5,5
e2e387c2-a2e0-4d59-8363-92b7d9a3742a,Kimberly Vasquez,47,Female,Engineering,None,23/08/2024,Leadership,12/12/2024,No,0,0,5,5
68561bad-ee28-4a92-9f6e-292abd6a6ee8,David Collins,,MALE,Engineering,None,05/02/2021,Communication,23/08/2023,Present,82,,1,1
aec5509c-9226-45b2-99cd-0df3a873abc8,Daniel Castro,24,Male,Finance,None,25/12/2020,Communication,26/01/2023,Absent,81,0,5,5
f737b4aa-b85c-42c8-a24c-6031e32a2082,Diane Murray,36,M,Support,None,20/04/2022,Project Management,14/10/2022,A,0,78,5,5
0ebf1523-aaad-4926-9d9a-24cde3931b79,David Sanchez,,M,Finance,None,07/11/2021,Cloud Computing,12/08/2022,A,0,48,1,1
cf152c06-08e4-4be4-90b3-575ef3098246,Angela Mccarthy,,F,Marketing,Bachelors,26/12/2021,Communication,06/01/2023,No,47,,4,4
7fdfc5c0-876c-4cdd-ab20-4463d92cc6c8,James Higgins,,MALE,Engineering,PhD,18/05/2023,Communication,30/05/2024,No,0,0,,
ba4ec145-c742-4baf-b787-0d52dd12bbc6,Michael Leonard,,MALE,HR,PhD,30/05/2023,Leadership,07/03/2025,P,0,88,,
66c09e7b-741a-426d-8bca-fbdb54b0f552,Stephanie Salinas,,F,Engineering,Bachelors,06/07/2024,Communication,20/11/2024,Absent,61,,3,3
e6c7e728-f157-4055-85a7-9a96b8c4535c,Gabriela Gonzalez,,FEMALE,Sales,Bachelors,19/07/2022,Project Management,17/02/2024,Present,0,,1,1
78e15240-9077-4f71-9ee7-6dc66fc41bf6,Denise Hughes PhD,31,MALE,HR,PhD,22/04/2022,Python,13/02/2024,A,,,1,1
1046eb49-ce90-4ee8-b657-a9b261deebef,Taylor Martinez,23,F,Support,Diploma,17/07/2024,Python,13/12/2025,Present,,47,3,3
05aa0cd3-5eb4-4406-8919-d9ff57dfba1d,Susan Armstrong,53,Male,HR,None,09/10/2021,Excel,28/07/2023,P,0,0,2,2
57790735-d094-405e-9668-e9f8820f4642,James Thomas,50,Male,Sales,Diploma,14/11/2022,Cloud Computing,02/07/2025,No,0,24,2,2
4d5593a3-65a6-4335-a19c-03d193622966,Catherine Castaneda,,MALE,Support,PhD,04/06/2023,Project Management,01/02/2025,Absent,49,,3,3
fb18291f-debf-47d3-b404-efd30377c428,David Frank,45,FEMALE,HR,PhD,21/04/2022,Cloud Computing,21/08/2022,Absent,,69,,
1f5ec4d2-6282-44d5-ae7c-db3f440497f9,Donna Cuevas,,F,Finance,PhD,10/04/2021,Excel,04/01/2024,Absent,,0,2,2
32069ba3-9561-4574-8b61-d80da691fdda,Steven Everett,,M,Support,None,08/07/2022,Leadership,07/08/2023,A,,,,
e2d97970-5115-498b-86d9-30974d0e2acd,Nathan Brown,26,F,Sales,None,03/04/2021,Leadership,16/05/2021,No,56,,2,2
c533af2d-a864-4116-b852-9f4669a3618b,Brian Solomon,46,MALE,Sales,PhD,31/01/2025,Cloud Computing,07/07/2027,Absent,,56,4,4
afaea21d-a547-40e0-88be-928807ad45b1,Kathleen Schmidt,,M,Support,Masters,02/06/2020,Communication,25/07/2022,Present,,0,5,5
ee926321-245f-4d94-aac1-4fd1eb74e721,Jacob Dunn,,MALE,Marketing,Bachelors,18/04/2023,Cloud Computing,17/06/2023,Absent,,,,
47e5df56-8e96-451a-aeba-6ad9ea88d27d,Daniel Ochoa,,F,Engineering,Bachelors,19/01/2021,Communication,24/06/2021,P,70,55,4,4
6ed5855d-2d1c-42b3-a571-5f31bd37414a,Kathy Murray,30,Female,Support,Masters,22/08/2022,Python,29/12/2024,Yes,0,25,1,1
e3ea46a8-a686-4e54-ae26-9692d819a8d1,Amber Crawford,,FEMALE,Marketing,Diploma,15/07/2022,Excel,20/02/2025,P,0,22,,
d0dcb7a3-ef0a-4184-a5ea-3158dea43dfd,Melissa Jenkins,,Female,Support,PhD,28/08/2021,Python,25/01/2023,A,,57,5,5
25c85224-d202-465b-bdf1-de53e01473df,Jeremy Chavez,44,F,HR,Diploma,03/03/2023,Python,23/12/2024,A,59,68,2,2
52ec03ca-ae95-4e1c-a67a-63706e12d255,Cory Smith,53,F,Marketing,Bachelors,05/03/2025,Cloud Computing,25/07/2025,Yes,0,0,2,2
d3d17709-a54c-4489-8fdb-a768e9390c7f,Phillip Graves,32,F,Support,Diploma,20/08/2022,Excel,28/06/2024,P,,97,5,5
89797b17-eeb3-4b22-b077-d33ed04cc4db,Timothy Richardson,,Male,Marketing,PhD,24/07/2021,Python,18/09/2021,Present,,0,0,0
094f5166-0bae-4d2b-bbec-e5d5a8856294,Christian Gates,52,Female,Sales,None,05/09/2024,Communication,23/06/2025,Yes,,80,4,4
4f26fedb-10d2-4a32-a0c6-270ababfbd99,Joel Bradford,,MALE,Support,Bachelors,12/10/2021,Python,08/07/2022,No,,94,3,3
9aaddae8-06c6-48c2-ace8-7f511eb2c170,Walter Schwartz,,FEMALE,Sales,Diploma,03/12/2021,Cloud Computing,03/06/2022,P,47,0,1,1
c35826a5-37b5-4a07-ab21-0c92c4ecdf3a,Robert Benson,,Female,Finance,Diploma,25/04/2021,Project Management,02/06/2021,A,74,85,5,5
08fb27dc-e88f-42a4-aa1b-41edfe530a7e,Craig Dean,45,Male,Engineering,None,20/06/2024,Excel,11/09/2024,Absent,,0,0,0
c68b751f-84a2-492d-a777-fe38b58d4c97,Terrence Johnson,38,F,Finance,None,02/04/2023,Excel,27/07/2023,Absent,100,,1,1
db1f3973-a194-4347-b9eb-ce1f935b67b4,Mr. Carl Brooks,51,Male,Sales,Diploma,07/11/2021,Project Management,03/03/2024,Yes,,58,5,5
a8c62c4d-dc1c-4e12-a4ac-1e29d3c6756c,Susan Hernandez,,MALE,Sales,Bachelors,06/04/2023,Communication,08/04/2024,A,0,45,0,0
d08ef8b5-c556-4034-b177-3184a3d2e30b,Michael Lee,,Female,Support,Masters,19/07/2021,Leadership,21/03/2024,A,24,43,1,1
005d55a8-2c9f-4705-9ba0-e3999a77c01f,Samuel Vazquez,,MALE,Support,PhD,15/09/2024,Project Management,09/12/2024,Present,61,,5,5
21136ce0-39ba-4d2f-9aa2-49bfc827e447,Jeffery Hunter,31,F,Finance,Diploma,25/02/2022,Leadership,23/04/2024,Present,60,,3,3
e84b3c55-1775-4710-a5a8-15a37833eece,William Williams,23,F,Finance,Masters,23/07/2020,Communication,17/09/2022,No,86,36,2,2
c9b49d09-7f72-4ffc-9b6d-272f639b6651,Pamela Roman,,Female,Sales,Masters,10/11/2021,Communication,01/05/2024,No,42,,1,1
039ff46b-1942-44cf-89e0-02f06191ee64,Christopher Garcia DDS,24,Male,Marketing,PhD,19/12/2021,Cloud Computing,10/06/2022,P,46,93,1,1
8eeb2a03-f676-431f-a498-446d38e61f15,Lynn White,45,FEMALE,Finance,Bachelors,22/12/2024,Communication,06/08/2025,Absent,0,,2,2
aa8d6f81-7e34-4dc3-9be9-664cf6b241f3,Lorraine Leblanc,,Female,Marketing,PhD,10/01/2021,Communication,18/01/2022,Yes,,0,4,4
c783870a-421e-4683-9c0a-1c8e88bce600,Curtis Ramos,,FEMALE,Sales,Diploma,30/06/2022,Excel,26/10/2023,Absent,54,0,1,1
facc2e35-35b6-4692-a528-759d218acc31,Claire Vazquez,,F,Support,Diploma,02/07/2022,Project Management,07/11/2024,Absent,0,0,3,3
eb6db35f-2950-44bb-b3c8-e316244226d7,Alice Rodriguez,52,M,Finance,Bachelors,25/07/2021,Python,07/06/2023,No,,,2,2
589a691e-276a-4d9a-bf44-745940f62c58,Meagan Yang,,F,Finance,Masters,01/10/2022,Python,10/02/2025,Absent,85,,0,0
fda5e1d1-aa3d-4493-90d0-d99db7a49237,Shannon White,,Female,Marketing,Diploma,30/07/2021,Cloud Computing,29/10/2022,No,67,,3,3
2edbbd89-6084-4671-8ea2-082067afdfd7,Lisa Kaiser,,MALE,HR,Masters,11/04/2023,Python,15/07/2025,Absent,0,72,3,3
e674b2ca-0c9f-42ad-a7f5-7ee05f209033,Roy Reid,,MALE,Marketing,Masters,22/01/2022,Python,11/04/2024,Absent,,95,0,0
111139c1-3ea0-4d43-8c7a-1886dd4f6de8,Ashley Brown,27,MALE,Finance,Diploma,03/05/2024,Communication,02/04/2025,No,0,,4,4
46997fc2-7de5-4d45-8b00-ebbfaf0545d3,David Washington,,FEMALE,HR,None,22/08/2023,Project Management,24/06/2024,A,0,93,,
f324a4fd-8f13-42bb-9b55-667b3aa74acf,Bryan Hoffman,56,M,Sales,Diploma,12/12/2022,Cloud Computing,08/03/2024,No,0,0,4,4
125d5ccd-a8f5-414f-a373-55f3037825ba,James Morales,,Female,Support,None,12/07/2021,Leadership,26/10/2023,Present,0,0,4,4
a9f9f36c-496d-4895-88d7-f25c823b576b,Kenneth Cortez,,Female,Finance,Masters,02/10/2020,Excel,16/02/2022,Present,0,41,2,2
bb01e392-5057-49f3-9031-a58262d884ee,John Ward,,FEMALE,Support,Bachelors,17/05/2023,Cloud Computing,05/02/2026,Absent,0,0,5,5
2c9d9b63-cc9d-419c-929d-dfde9194d072,Mary Richardson,,Female,Sales,PhD,28/05/2022,Excel,25/01/2023,A,,55,1,1
126ff5ed-4485-460d-b86a-d0f8fa33dec0,Randall Nunez,,MALE,HR,PhD,28/11/2023,Excel,01/02/2026,Absent,0,,0,0
91cfb235-0454-4420-8588-d5c76da2c9e0,Anna Le,,Male,Marketing,Diploma,27/01/2023,Cloud Computing,18/07/2023,P,0,0,5,5
8c102bc1-736b-4385-922f-b6b097477da7,Robert Brown PhD,,FEMALE,Finance,Bachelors,24/01/2022,Cloud Computing,15/06/2022,A,0,,4,4
6f41bc23-2b31-45e7-80ed-4d5704a624f3,Mary Jones,,Female,Sales,Bachelors,06/06/2021,Leadership,04/06/2023,Present,69,,2,2
a960bd87-ba9d-44d4-a2cd-f6a018999d8c,Eric Everett,,MALE,Marketing,None,26/06/2024,Cloud Computing,08/10/2026,P,94,30,1,1
6e143f9d-b769-4e0e-807c-5f323e5fe7f5,Lisa Ford,,MALE,Finance,Diploma,15/02/2025,Project Management,03/11/2025,Absent,0,,3,3
094d4b8a-67ee-47f2-b433-005aa5b33e2e,Kelly Lewis,38,MALE,Engineering,Bachelors,31/01/2025,Excel,17/04/2025,A,96,24,5,5
7bdf1546-e4a8-444f-bd94-a6ce6d2616e2,Robert Galloway,,Male,HR,None,01/09/2021,Project Management,15/06/2022,No,0,30,1,1
63aff1a4-a6eb-488c-b016-e10521c106e7,Alyssa Haley,32,Female,Sales,None,03/11/2021,Excel,20/01/2022,A,,89,,
9f23a1b5-88e6-4e96-87c9-7761f6bddf6e,Joshua Gomez,60,Female,HR,Masters,03/03/2025,Leadership,07/05/2027,Absent,0,,5,5
9258b0c0-af58-4559-a186-ef6ff0d20481,Melissa Parker,25,M,Marketing,Bachelors,13/01/2022,Excel,01/09/2023,Present,0,,2,2
c51c5229-a145-476d-9779-5b669a452aca,Eric Johnson,28,FEMALE,Finance,Bachelors,31/03/2021,Leadership,04/09/2023,P,81,,5,5
94061f23-c91f-4d86-b99e-ec19ac0fa13a,Catherine Martinez,,Male,Marketing,PhD,16/08/2024,Excel,11/01/2025,No,20,0,2,2
11ba91f9-960a-4974-9efd-393b28960c25,Alexander Bailey,27,Female,Sales,Diploma,26/08/2020,Project Management,26/12/2022,P,60,0,3,3
902369ab-4864-4025-be41-862045b4a13e,Rebecca Mitchell,,F,Sales,PhD,25/06/2023,Excel,09/10/2023,A,,0,5,5
23e96b81-004e-4721-8cc8-fa21b601e5b2,Justin Foster,27,MALE,Finance,PhD,28/04/2020,Cloud Computing,09/08/2020,Present,68,,0,0
6f6d18c6-c334-43e0-aa56-6d798b75190c,Edward West MD,,M,Engineering,Bachelors,23/11/2022,Project Management,14/06/2023,Absent,,,2,2
6b775489-16ca-4742-b0e5-2458e2832379,Janice Bailey,49,F,Engineering,Diploma,24/11/2022,Cloud Computing,14/02/2023,P,,,,
0874688e-54a3-45ae-9b9f-658f41c6444b,David Edwards,41,Male,Marketing,PhD,20/07/2020,Python,14/02/2021,A,0,0,4,4
96bfbee0-09a2-4373-b2fd-73447862f1cf,Vanessa Cunningham,,F,Finance,None,21/02/2022,Python,29/09/2023,Yes,0,48,5,5
143e77c2-70fe-4e06-b6e3-1e8ef67fb352,Mark Santos,,F,HR,Diploma,07/11/2021,Communication,07/01/2022,P,0,57,5,5
39057fc0-6151-46ed-b229-7aff91be48c3,Anthony Watson,,Female,Finance,Diploma,07/06/2021,Communication,26/11/2023,No,,66,4,4
5e35b247-2de3-453d-8209-78dcb8116c26,Christopher Martin,52,MALE,Engineering,Bachelors,24/03/2024,Python,13/01/2025,No,55,48,1,1
4cb9c5c6-6d33-458b-b4d4-ab34aca6dd4b,Blake Edwards,48,M,Engineering,None,13/10/2023,Excel,27/02/2026,Present,20,,,
d99598fb-9eea-4337-8646-f5c1ea89cc6d,Laura Rogers,39,F,Marketing,None,24/09/2022,Communication,30/04/2024,Present,,41,,
69f876b9-481d-47d0-ac2f-b9e659432772,Danielle Compton,44,Female,Marketing,Masters,12/08/2023,Cloud Computing,05/02/2025,Absent,43,91,1,1
ec606353-f12d-4edc-a6b0-3b0ddfe9a6ee,Daniel Fletcher,,Female,Sales,Masters,29/06/2022,Python,15/05/2023,Yes,0,58,3,3
9cab2954-4e2b-452e-a58d-55cbcaad515c,Keith Munoz,,F,Sales,Bachelors,19/11/2020,Communication,20/12/2020,P,0,34,1,1
d572d408-3e11-4b31-9b82-8fabc0c36528,Shannon Hill,42,M,Finance,Masters,06/05/2022,Communication,26/05/2023,No,0,36,0,0
e183cfa3-932d-4381-b9f6-549b48fb95d1,Jason Smith,,F,Sales,Bachelors,06/02/2024,Cloud Computing,26/05/2026,A,87,23,3,3
0c38f74b-397a-47cc-a567-14d62bdcc3d7,Kathryn Anderson,26,M,Engineering,None,15/01/2025,Python,20/09/2027,No,62,58,0,0
fd030266-37f1-4695-af67-e86ab93a502f,Ruth Day,30,MALE,HR,PhD,28/04/2024,Excel,14/02/2026,Yes,,0,0,0
450513d0-ef0a-4bd0-9bae-a49d9527b102,Christopher Coffey,24,Male,Support,None,15/09/2024,Project Management,07/04/2027,Yes,98,,5,5
